GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Combined,GPMS,Wales,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Income Before Tax Standard Error,2744
Combined,GPMS,Wales,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Median Income Before Tax,94600
Combined,GPMS,Wales,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Sample Count,100
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,145300
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,238700
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,93400
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,800
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,1377
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,88000
Combined,GPMS,Wales,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,450
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Tot Expenses,145100
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,242700
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,97600
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Estimated Population,1650
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,979
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Median Income Before Tax,94300
Combined,GPMS,Wales,All,All,All,All,All,All,All,,,,,Sample Count,900
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,158300
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,261100
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,102800
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,200
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,3033
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,102100
Combined,GPMS,Wales,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,100
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Average Tot Expenses,178500
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Average Tot Gross Earnings,282900
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Average Tot Income Before Tax,104400
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Estimated Population,500
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Income Before Tax Standard Error,1590
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Median Income Before Tax,106300
Combined,GPMS,Wales,All,All,All,Rural,All,All,All,,,,,Sample Count,300
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Average Tot Expenses,129500
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,223900
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,94400
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Estimated Population,1100
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,1235
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Median Income Before Tax,89300
Combined,GPMS,Wales,All,All,All,Urban,All,All,All,,,,,Sample Count,600
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Average Tot Expenses,77500
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,151700
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,74200
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Estimated Population,400
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1586
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Median Income Before Tax,71000
Combined,GPMS,Wales,All,Female,<40,All,All,All,All,,,,,Sample Count,200
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,133300
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,222500
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,89100
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Estimated Population,350
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1702
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,86600
Combined,GPMS,Wales,All,Female,>=40<50,All,All,All,All,,,,,Sample Count,200
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,154600
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,246900
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,92400
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Estimated Population,200
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,2618
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,88000
Combined,GPMS,Wales,All,Female,>=50<60,All,All,All,All,,,,,Sample Count,100
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Average Tot Expenses,129300
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,212900
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,83600
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,8000
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Median Income Before Tax,78600
Combined,GPMS,Wales,All,Female,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Average Tot Expenses,115600
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,199300
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,83700
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Estimated Population,950
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,1088
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Median Income Before Tax,79400
Combined,GPMS,Wales,All,Female,All,All,All,All,All,,,,,Sample Count,500
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Average Tot Expenses,145200
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,251700
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,106500
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Estimated Population,150
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,2336
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Median Income Before Tax,105800
Combined,GPMS,Wales,All,Male,<40,All,All,All,All,,,,,Sample Count,100
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,186900
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,303100
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,116200
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Estimated Population,200
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2717
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,110000
Combined,GPMS,Wales,All,Male,>=40<50,All,All,All,All,,,,,Sample Count,100
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,226100
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,355900
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,129800
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Estimated Population,250
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,2781
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,124200
Combined,GPMS,Wales,All,Male,>=50<60,All,All,All,All,,,,,Sample Count,150
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,151800
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,254700
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,102900
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Estimated Population,100
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,5006
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,100300
Combined,GPMS,Wales,All,Male,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Average Tot Expenses,186200
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,303000
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,116800
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Estimated Population,700
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,1567
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Median Income Before Tax,114700
Combined,GPMS,Wales,All,Male,All,All,All,All,All,,,,,Sample Count,400
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Average Tot Expenses,84600
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Average Tot Gross Earnings,162000
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Average Tot Income Before Tax,77300
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Estimated Population,2650
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Income Before Tax Standard Error,731
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Median Income Before Tax,69200
Combined,PMS,England,All,All,<40,All,All,All,All,,,,,Sample Count,1350
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,193000
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,292400
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,99400
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Estimated Population,3050
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,823
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,90300
Combined,PMS,England,All,All,>=40<50,All,All,All,All,,,,,Sample Count,1750
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,247700
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,362300
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,114600
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Estimated Population,2400
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1007
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,105300
Combined,PMS,England,All,All,>=50<60,All,All,All,All,,,,,Sample Count,1400
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Average Tot Expenses,207100
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,318500
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,111400
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Estimated Population,750
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,2224
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Median Income Before Tax,99400
Combined,PMS,England,All,All,>=60,All,All,All,All,,,,,Sample Count,450
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Expenses,186000
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Gross Earnings,285700
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Income Before Tax,99700
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Estimated Population,2750
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Income Before Tax Standard Error,887
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Median Income Before Tax,88500
Combined,PMS,England,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Sample Count,1550
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Expenses,165300
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Gross Earnings,265200
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Income Before Tax,99900
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Estimated Population,1400
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Income Before Tax Standard Error,1415
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Median Income Before Tax,86900
Combined,PMS,England,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Sample Count,800
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Expenses,203400
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Gross Earnings,303900
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Income Before Tax,100500
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Estimated Population,1100
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Income Before Tax Standard Error,1636
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Median Income Before Tax,86800
Combined,PMS,England,All,All,All,All,All,"20,000 and over",All,,,,,Sample Count,600
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,168200
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,263600
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,95400
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,2900
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,889
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,85300
Combined,PMS,England,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,1650
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Average Tot Expenses,176400
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,274300
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,97900
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Estimated Population,8850
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,484
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Median Income Before Tax,86700
Combined,PMS,England,All,All,All,All,All,All,All,,,,,Sample Count,5000
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,150100
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,242900
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,92800
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,650
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,1664
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,85800
Combined,PMS,England,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,400
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Tot Expenses,212400
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Tot Gross Earnings,318700
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Average Tot Income Before Tax,106300
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Estimated Population,400
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Income Before Tax Standard Error,2834
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Median Income Before Tax,87400
Combined,PMS,England,All,All,All,All,East of England,All,All,,,,,Sample Count,200
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Average Tot Expenses,165500
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Average Tot Gross Earnings,268000
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Average Tot Income Before Tax,102600
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Estimated Population,2800
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Income Before Tax Standard Error,1047
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Median Income Before Tax,84900
Combined,PMS,England,All,All,All,All,London,All,All,,,,,Sample Count,1550
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Tot Expenses,180600
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Tot Gross Earnings,278800
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Average Tot Income Before Tax,98200
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Estimated Population,600
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Income Before Tax Standard Error,2031
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Median Income Before Tax,86800
Combined,PMS,England,All,All,All,All,Midlands,All,All,,,,,Sample Count,350
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Expenses,193900
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Gross Earnings,292200
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Income Before Tax,98300
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Estimated Population,1800
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Income Before Tax Standard Error,1017
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Median Income Before Tax,91700
Combined,PMS,England,All,All,All,All,North East and Yorkshire,All,All,,,,,Sample Count,1050
Combined,PMS,England,All,All,All,All,North West,All,All,,,,,Average Tot Expenses,163000
