GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,GMS,UK,All,,,,,,>=140000<150000,,,,Cumulative_Percentage_of_GPs_%,10.2
Contractor,GMS,UK,All,,,,,,>=140000<150000,,,,Percentage_of_GPs_%,2.1
Contractor,GMS,UK,All,,,,,,>=150000<160000,,,,Count_of_GPs,490
Contractor,GMS,UK,All,,,,,,>=150000<160000,,,,Cumulative_Percentage_of_GPs_%,12.6
Contractor,GMS,UK,All,,,,,,>=150000<160000,,,,Percentage_of_GPs_%,2.4
Contractor,GMS,UK,All,,,,,,>=150000<200000,,,,Count_of_GPs,2700
Contractor,GMS,UK,All,,,,,,>=150000<200000,,,,Cumulative_Percentage_of_GPs_%,23.3
Contractor,GMS,UK,All,,,,,,>=150000<200000,,,,Percentage_of_GPs_%,13.2
Contractor,GMS,UK,All,,,,,,>=160000<170000,,,,Count_of_GPs,500
Contractor,GMS,UK,All,,,,,,>=160000<170000,,,,Cumulative_Percentage_of_GPs_%,15.1
Contractor,GMS,UK,All,,,,,,>=160000<170000,,,,Percentage_of_GPs_%,2.5
Contractor,GMS,UK,All,,,,,,>=170000<180000,,,,Count_of_GPs,540
Contractor,GMS,UK,All,,,,,,>=170000<180000,,,,Cumulative_Percentage_of_GPs_%,17.7
Contractor,GMS,UK,All,,,,,,>=170000<180000,,,,Percentage_of_GPs_%,2.6
Contractor,GMS,UK,All,,,,,,>=180000<190000,,,,Count_of_GPs,610
Contractor,GMS,UK,All,,,,,,>=180000<190000,,,,Cumulative_Percentage_of_GPs_%,20.7
Contractor,GMS,UK,All,,,,,,>=180000<190000,,,,Percentage_of_GPs_%,3
Contractor,GMS,UK,All,,,,,,>=190000<200000,,,,Count_of_GPs,540
Contractor,GMS,UK,All,,,,,,>=190000<200000,,,,Cumulative_Percentage_of_GPs_%,23.4
Contractor,GMS,UK,All,,,,,,>=190000<200000,,,,Percentage_of_GPs_%,2.7
Contractor,GMS,UK,All,,,,,,>=200000<210000,,,,Count_of_GPs,630
Contractor,GMS,UK,All,,,,,,>=200000<210000,,,,Cumulative_Percentage_of_GPs_%,26.4
Contractor,GMS,UK,All,,,,,,>=200000<210000,,,,Percentage_of_GPs_%,3.1
Contractor,GMS,UK,All,,,,,,>=200000<250000,,,,Count_of_GPs,3500
Contractor,GMS,UK,All,,,,,,>=200000<250000,,,,Cumulative_Percentage_of_GPs_%,40.4
Contractor,GMS,UK,All,,,,,,>=200000<250000,,,,Percentage_of_GPs_%,17.1
Contractor,GMS,UK,All,,,,,,>=210000<220000,,,,Count_of_GPs,700
Contractor,GMS,UK,All,,,,,,>=210000<220000,,,,Cumulative_Percentage_of_GPs_%,29.8
Contractor,GMS,UK,All,,,,,,>=210000<220000,,,,Percentage_of_GPs_%,3.4
Contractor,GMS,UK,All,,,,,,>=220000<230000,,,,Count_of_GPs,710
Contractor,GMS,UK,All,,,,,,>=220000<230000,,,,Cumulative_Percentage_of_GPs_%,33.3
Contractor,GMS,UK,All,,,,,,>=220000<230000,,,,Percentage_of_GPs_%,3.5
Contractor,GMS,UK,All,,,,,,>=230000<240000,,,,Count_of_GPs,760
Contractor,GMS,UK,All,,,,,,>=230000<240000,,,,Cumulative_Percentage_of_GPs_%,37
Contractor,GMS,UK,All,,,,,,>=230000<240000,,,,Percentage_of_GPs_%,3.7
Contractor,GMS,UK,All,,,,,,>=240000<250000,,,,Count_of_GPs,700
Contractor,GMS,UK,All,,,,,,>=240000<250000,,,,Cumulative_Percentage_of_GPs_%,40.5
Contractor,GMS,UK,All,,,,,,>=240000<250000,,,,Percentage_of_GPs_%,3.4
Contractor,GMS,UK,All,,,,,,>=250000<260000,,,,Count_of_GPs,670
Contractor,GMS,UK,All,,,,,,>=250000<260000,,,,Cumulative_Percentage_of_GPs_%,43.7
Contractor,GMS,UK,All,,,,,,>=250000<260000,,,,Percentage_of_GPs_%,3.3
Contractor,GMS,UK,All,,,,,,>=250000<300000,,,,Count_of_GPs,3180
Contractor,GMS,UK,All,,,,,,>=250000<300000,,,,Cumulative_Percentage_of_GPs_%,55.9
Contractor,GMS,UK,All,,,,,,>=250000<300000,,,,Percentage_of_GPs_%,15.5
Contractor,GMS,UK,All,,,,,,>=260000<270000,,,,Count_of_GPs,680
Contractor,GMS,UK,All,,,,,,>=260000<270000,,,,Cumulative_Percentage_of_GPs_%,47
Contractor,GMS,UK,All,,,,,,>=260000<270000,,,,Percentage_of_GPs_%,3.3
Contractor,GMS,UK,All,,,,,,>=270000<280000,,,,Count_of_GPs,610
Contractor,GMS,UK,All,,,,,,>=270000<280000,,,,Cumulative_Percentage_of_GPs_%,50
Contractor,GMS,UK,All,,,,,,>=270000<280000,,,,Percentage_of_GPs_%,3
Contractor,GMS,UK,All,,,,,,>=280000<290000,,,,Count_of_GPs,650
Contractor,GMS,UK,All,,,,,,>=280000<290000,,,,Cumulative_Percentage_of_GPs_%,53.2
Contractor,GMS,UK,All,,,,,,>=280000<290000,,,,Percentage_of_GPs_%,3.2
Contractor,GMS,UK,All,,,,,,>=290000<300000,,,,Count_of_GPs,570
Contractor,GMS,UK,All,,,,,,>=290000<300000,,,,Cumulative_Percentage_of_GPs_%,56
Contractor,GMS,UK,All,,,,,,>=290000<300000,,,,Percentage_of_GPs_%,2.8
Contractor,GMS,UK,All,,,,,,>=300000<310000,,,,Count_of_GPs,600
Contractor,GMS,UK,All,,,,,,>=300000<310000,,,,Cumulative_Percentage_of_GPs_%,58.9
Contractor,GMS,UK,All,,,,,,>=300000<310000,,,,Percentage_of_GPs_%,2.9
Contractor,GMS,UK,All,,,,,,>=300000<350000,,,,Count_of_GPs,2570
Contractor,GMS,UK,All,,,,,,>=300000<350000,,,,Cumulative_Percentage_of_GPs_%,68.5
Contractor,GMS,UK,All,,,,,,>=300000<350000,,,,Percentage_of_GPs_%,12.5
Contractor,GMS,UK,All,,,,,,>=310000<320000,,,,Count_of_GPs,540
Contractor,GMS,UK,All,,,,,,>=310000<320000,,,,Cumulative_Percentage_of_GPs_%,61.6
Contractor,GMS,UK,All,,,,,,>=310000<320000,,,,Percentage_of_GPs_%,2.6
Contractor,GMS,UK,All,,,,,,>=320000<330000,,,,Count_of_GPs,450
Contractor,GMS,UK,All,,,,,,>=320000<330000,,,,Cumulative_Percentage_of_GPs_%,63.7
Contractor,GMS,UK,All,,,,,,>=320000<330000,,,,Percentage_of_GPs_%,2.2
Contractor,GMS,UK,All,,,,,,>=330000<340000,,,,Count_of_GPs,500
Contractor,GMS,UK,All,,,,,,>=330000<340000,,,,Cumulative_Percentage_of_GPs_%,66.2
Contractor,GMS,UK,All,,,,,,>=330000<340000,,,,Percentage_of_GPs_%,2.4
Contractor,GMS,UK,All,,,,,,>=340000<350000,,,,Count_of_GPs,480
Contractor,GMS,UK,All,,,,,,>=340000<350000,,,,Cumulative_Percentage_of_GPs_%,68.5
Contractor,GMS,UK,All,,,,,,>=340000<350000,,,,Percentage_of_GPs_%,2.3
Contractor,GMS,UK,All,,,,,,>=350000<360000,,,,Count_of_GPs,430
Contractor,GMS,UK,All,,,,,,>=350000<360000,,,,Cumulative_Percentage_of_GPs_%,70.6
Contractor,GMS,UK,All,,,,,,>=350000<360000,,,,Percentage_of_GPs_%,2.1
Contractor,GMS,UK,All,,,,,,>=350000<400000,,,,Count_of_GPs,1910
Contractor,GMS,UK,All,,,,,,>=350000<400000,,,,Cumulative_Percentage_of_GPs_%,77.8
Contractor,GMS,UK,All,,,,,,>=350000<400000,,,,Percentage_of_GPs_%,9.3
Contractor,GMS,UK,All,,,,,,>=360000<370000,,,,Count_of_GPs,400
Contractor,GMS,UK,All,,,,,,>=360000<370000,,,,Cumulative_Percentage_of_GPs_%,72.5
Contractor,GMS,UK,All,,,,,,>=360000<370000,,,,Percentage_of_GPs_%,1.9
Contractor,GMS,UK,All,,,,,,>=370000<380000,,,,Count_of_GPs,390
Contractor,GMS,UK,All,,,,,,>=370000<380000,,,,Cumulative_Percentage_of_GPs_%,74.5
Contractor,GMS,UK,All,,,,,,>=370000<380000,,,,Percentage_of_GPs_%,1.9
Contractor,GMS,UK,All,,,,,,>=380000<390000,,,,Count_of_GPs,330
Contractor,GMS,UK,All,,,,,,>=380000<390000,,,,Cumulative_Percentage_of_GPs_%,76.1
Contractor,GMS,UK,All,,,,,,>=380000<390000,,,,Percentage_of_GPs_%,1.6
Contractor,GMS,UK,All,,,,,,>=390000<400000,,,,Count_of_GPs,360
Contractor,GMS,UK,All,,,,,,>=390000<400000,,,,Cumulative_Percentage_of_GPs_%,77.8
Contractor,GMS,UK,All,,,,,,>=390000<400000,,,,Percentage_of_GPs_%,1.8
Contractor,GMS,UK,All,,,,,,>=400000<410000,,,,Count_of_GPs,310
Contractor,GMS,UK,All,,,,,,>=400000<410000,,,,Cumulative_Percentage_of_GPs_%,79.4
Contractor,GMS,UK,All,,,,,,>=400000<410000,,,,Percentage_of_GPs_%,1.5
Contractor,GMS,UK,All,,,,,,>=400000<450000,,,,Count_of_GPs,1390
Contractor,GMS,UK,All,,,,,,>=400000<450000,,,,Cumulative_Percentage_of_GPs_%,84.6
Contractor,GMS,UK,All,,,,,,>=400000<450000,,,,Percentage_of_GPs_%,6.8
Contractor,GMS,UK,All,,,,,,>=410000<420000,,,,Count_of_GPs,260
Contractor,GMS,UK,All,,,,,,>=410000<420000,,,,Cumulative_Percentage_of_GPs_%,80.6
Contractor,GMS,UK,All,,,,,,>=410000<420000,,,,Percentage_of_GPs_%,1.3
Contractor,GMS,UK,All,,,,,,>=420000<430000,,,,Count_of_GPs,290
Contractor,GMS,UK,All,,,,,,>=420000<430000,,,,Cumulative_Percentage_of_GPs_%,82
Contractor,GMS,UK,All,,,,,,>=420000<430000,,,,Percentage_of_GPs_%,1.4
Contractor,GMS,UK,All,,,,,,>=430000<440000,,,,Count_of_GPs,270
Contractor,GMS,UK,All,,,,,,>=430000<440000,,,,Cumulative_Percentage_of_GPs_%,83.3
Contractor,GMS,UK,All,,,,,,>=430000<440000,,,,Percentage_of_GPs_%,1.3
Contractor,GMS,UK,All,,,,,,>=440000<450000,,,,Count_of_GPs,260
Contractor,GMS,UK,All,,,,,,>=440000<450000,,,,Cumulative_Percentage_of_GPs_%,84.6
Contractor,GMS,UK,All,,,,,,>=440000<450000,,,,Percentage_of_GPs_%,1.3
Contractor,GMS,UK,All,,,,,,>=450000<460000,,,,Count_of_GPs,250
Contractor,GMS,UK,All,,,,,,>=450000<460000,,,,Cumulative_Percentage_of_GPs_%,85.8
Contractor,GMS,UK,All,,,,,,>=450000<460000,,,,Percentage_of_GPs_%,1.2
Contractor,GMS,UK,All,,,,,,>=450000<500000,,,,Count_of_GPs,920
Contractor,GMS,UK,All,,,,,,>=450000<500000,,,,Cumulative_Percentage_of_GPs_%,89.1
Contractor,GMS,UK,All,,,,,,>=450000<500000,,,,Percentage_of_GPs_%,4.5
Contractor,GMS,UK,All,,,,,,>=460000<470000,,,,Count_of_GPs,180
Contractor,GMS,UK,All,,,,,,>=460000<470000,,,,Cumulative_Percentage_of_GPs_%,86.7
Contractor,GMS,UK,All,,,,,,>=460000<470000,,,,Percentage_of_GPs_%,0.9
Contractor,GMS,UK,All,,,,,,>=470000<480000,,,,Count_of_GPs,170
Contractor,GMS,UK,All,,,,,,>=470000<480000,,,,Cumulative_Percentage_of_GPs_%,87.6
Contractor,GMS,UK,All,,,,,,>=470000<480000,,,,Percentage_of_GPs_%,0.8
Contractor,GMS,UK,All,,,,,,>=480000<490000,,,,Count_of_GPs,150
Contractor,GMS,UK,All,,,,,,>=480000<490000,,,,Cumulative_Percentage_of_GPs_%,88.3
Contractor,GMS,UK,All,,,,,,>=480000<490000,,,,Percentage_of_GPs_%,0.7
Contractor,GMS,UK,All,,,,,,>=490000<500000,,,,Count_of_GPs,170
Contractor,GMS,UK,All,,,,,,>=490000<500000,,,,Cumulative_Percentage_of_GPs_%,89.1
Contractor,GMS,UK,All,,,,,,>=490000<500000,,,,Percentage_of_GPs_%,0.8
Contractor,GMS,UK,All,,,,,,>=50000<100000 ,,,,Count_of_GPs,410
Contractor,GMS,UK,All,,,,,,>=50000<100000 ,,,,Cumulative_Percentage_of_GPs_%,3
Contractor,GMS,UK,All,,,,,,>=50000<100000 ,,,,Percentage_of_GPs_%,2
Contractor,GMS,UK,All,,,,,,>=500000<550000,,,,Count_of_GPs,670
Contractor,GMS,UK,All,,,,,,>=500000<550000,,,,Cumulative_Percentage_of_GPs_%,92.4
Contractor,GMS,UK,All,,,,,,>=500000<550000,,,,Percentage_of_GPs_%,3.3
Contractor,GMS,UK,All,,,,,,>=500000>=510000,,,,Count_of_GPs,110
Contractor,GMS,UK,All,,,,,,>=500000>=510000,,,,Cumulative_Percentage_of_GPs_%,89.7
Contractor,GMS,UK,All,,,,,,>=500000>=510000,,,,Percentage_of_GPs_%,0.6
Contractor,GMS,UK,All,,,,,,>=510000>=520000,,,,Count_of_GPs,120
Contractor,GMS,UK,All,,,,,,>=510000>=520000,,,,Cumulative_Percentage_of_GPs_%,90.3
Contractor,GMS,UK,All,,,,,,>=510000>=520000,,,,Percentage_of_GPs_%,0.6
Contractor,GMS,UK,All,,,,,,>=520000>=530000,,,,Count_of_GPs,150
Contractor,GMS,UK,All,,,,,,>=520000>=530000,,,,Cumulative_Percentage_of_GPs_%,91
Contractor,GMS,UK,All,,,,,,>=520000>=530000,,,,Percentage_of_GPs_%,0.7
Contractor,GMS,UK,All,,,,,,>=530000>=540000,,,,Count_of_GPs,110
Contractor,GMS,UK,All,,,,,,>=530000>=540000,,,,Cumulative_Percentage_of_GPs_%,91.6
Contractor,GMS,UK,All,,,,,,>=530000>=540000,,,,Percentage_of_GPs_%,0.5
Contractor,GMS,UK,All,,,,,,>=540000>=550000,,,,Count_of_GPs,170
Contractor,GMS,UK,All,,,,,,>=540000>=550000,,,,Cumulative_Percentage_of_GPs_%,92.4
Contractor,GMS,UK,All,,,,,,>=540000>=550000,,,,Percentage_of_GPs_%,0.8
Contractor,GMS,UK,All,,,,,,>=550000,,,,Count_of_GPs,1570
Contractor,GMS,UK,All,,,,,,>=550000,,,,Cumulative_Percentage_of_GPs_%,100
Contractor,GMS,UK,All,,,,,,>=550000,,,,Percentage_of_GPs_%,7.6
Contractor,GMS,UK,All,,,,,,>=550000<600000,,,,Count_of_GPs,430
Contractor,GMS,UK,All,,,,,,>=550000<600000,,,,Cumulative_Percentage_of_GPs_%,94.4
Contractor,GMS,UK,All,,,,,,>=550000<600000,,,,Percentage_of_GPs_%,2.1
Contractor,GMS,UK,All,,,,,,>=600000,,,,Count_of_GPs,1140
Contractor,GMS,UK,All,,,,,,>=600000,,,,Cumulative_Percentage_of_GPs_%,100
Contractor,GMS,UK,All,,,,,,>=600000,,,,Percentage_of_GPs_%,5.6
Contractor,GMS,UK,All,,,,,,>=70000<90000 ,,,,Count_of_GPs,150
Contractor,GMS,UK,All,,,,,,>=70000<90000 ,,,,Cumulative_Percentage_of_GPs_%,2.4
Contractor,GMS,UK,All,,,,,,>=70000<90000 ,,,,Percentage_of_GPs_%,0.8
Contractor,GMS,UK,All,,,,,,>=90000<100000 ,,,,Count_of_GPs,130
Contractor,GMS,UK,All,,,,,,>=90000<100000 ,,,,Cumulative_Percentage_of_GPs_%,3
Contractor,GMS,UK,All,,,,,,>=90000<100000 ,,,,Percentage_of_GPs_%,0.6
Contractor,GMS,UK,All,,,,,,>0<50000 ,,,,Count_of_GPs,200
Contractor,GMS,UK,All,,,,,,>0<50000 ,,,,Cumulative_Percentage_of_GPs_%,1
Contractor,GMS,UK,All,,,,,,>0<50000 ,,,,Percentage_of_GPs_%,1
Contractor,GMS,UK,All,,,,,,>0<70000 ,,,,Count_of_GPs,320
Contractor,GMS,UK,All,,,,,,>0<70000 ,,,,Cumulative_Percentage_of_GPs_%,1.6
Contractor,GMS,UK,All,,,,,,>0<70000 ,,,,Percentage_of_GPs_%,1.6
Contractor,GMS,UK,All,,,,,,TOTAL,,,,Count_of_GPs,20490
Contractor,GMS,UK,All,,,,,,TOTAL,,,,Percentage_of_GPs_%,100
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Car and Travel,13.1
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Employee,1
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Interest,46.2
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Net Capital Allowances,4.3
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Office and General Business,0.5
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Other,0.3
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,%Zero Premises,0.7
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Car and Travel,1000
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Employee,126900
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Interest,2200
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Office and General Business,19800
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Other,31800
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Premises,28600
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Tot Expenses,211900
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Tot Gross Earnings,319400
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Tot Income Before Tax,107500
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Total Expenses,211900
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,EER,66.4
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Estimated Population,7150
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Income Before Tax Standard Error,427
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Median Income Before Tax,103300
Contractor,GMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Sample Count,4200
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Car and Travel,13
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Employee,1.1
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Interest,47.2
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Net Capital Allowances,4
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Office and General Business,0.5
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Other,0.4
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,%Zero Premises,0.7
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Car and Travel,1100
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Employee,132400
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Interest,2000
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Office and General Business,19900
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Other,34200
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Premises,29100
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Tot Expenses,220300
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Tot Gross Earnings,333500
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Tot Income Before Tax,113200
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Total Expenses,220300
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,EER,66.1
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Estimated Population,7200
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Income Before Tax Standard Error,486
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Median Income Before Tax,106700
Contractor,GMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Sample Count,4200
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Car and Travel,14.3
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Employee,2.8
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Interest,59.4
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Net Capital Allowances,6.7
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Office and General Business,1.5
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Other,0.7
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,%Zero Premises,1.8
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Car and Travel,1600
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Employee,118200
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Interest,1200
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Office and General Business,19600
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Other,29400
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Premises,26900
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Tot Expenses,198600
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Tot Gross Earnings,303200
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Tot Income Before Tax,104600
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Average Total Expenses,198600
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,EER,65.5
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Estimated Population,2000
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Income Before Tax Standard Error,1080
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Median Income Before Tax,95900
Contractor,GMS,UK,All,All,Age over 60,All,All,All,,,,,Sample Count,1150
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Car and Travel,13.5
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Employee,1.3
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Interest,46.2
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Net Capital Allowances,4.8
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Office and General Business,0.4
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Other,0.5
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,%Zero Premises,0.8
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Car and Travel,800
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Employee,108400
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Interest,2200
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Net Capital Allowances,1500
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Office and General Business,17200
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Other,24900
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Premises,24100
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Tot Expenses,179200
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Tot Gross Earnings,278000
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Tot Income Before Tax,98800
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Average Total Expenses,179200
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,EER,64.5
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Estimated Population,4100
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Income Before Tax Standard Error,520
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Median Income Before Tax,96100
Contractor,GMS,UK,All,All,Age under 40,All,All,All,,,,,Sample Count,2450
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Car and Travel,11.4
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Employee,1.2
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Interest,43.1
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Net Capital Allowances,2.1
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Office and General Business,0.3
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Other,0.2
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,%Zero Premises,0.7
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Car and Travel,800
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Employee,128700
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Interest,2200
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Net Capital Allowances,1500
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Office and General Business,19600
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Other,28800
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Premises,29500
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Tot Expenses,211100
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Tot Gross Earnings,322100
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Tot Income Before Tax,110900
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Total Expenses,211100
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,EER,65.6
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Estimated Population,5800
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Income Before Tax Standard Error,519
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Median Income Before Tax,104600
Contractor,GMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Sample Count,3350
Contractor,GMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,%Zero Car and Travel,11.1
Contractor,GMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,%Zero Employee,0.7
Contractor,GMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,%Zero Interest,32.1
Contractor,GMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,%Zero Net Capital Allowances,2.2
Contractor,GMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,%Zero Office and General Business,0.3
Contractor,GMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,%Zero Other,0.2
